key.0_p,key.1_Gyr,key.2_M,key.3_centerM,key.4_S,key.5_steps,key.6_seeds,metrics.diff_pct,metrics.match_avg_pct,metrics.match_curve_error_max,metrics.match_curve_error_pct,metrics.match_curve_pct,metrics.match_curve_r2,metrics.match_curve_rmse_pct,metrics.match_end_pct,metrics.match_half_curve_pct,metrics.match_half_rmse_pct,metrics.match_hubble_curve_pct,metrics.match_hubble_curve_r2,metrics.match_hubble_end_pct,metrics.match_hubble_half_curve_pct,metrics.match_hubble_half_rmse_pct,metrics.match_hubble_rmse_pct,metrics.match_max_pct,results.a_final,results.radius_max_Gpc,results.size_final_Gpc
668,4.8-13.8,500000,1,90,300,1337,51.887930208296765,48.112069791703235,96.89698892913195,99.01373349849491,99.01373349849491,99.40538569963977,98.16457825709594,96.89698892913195,98.21209996089405,97.87376828854003,95.65107993813719,96.0939243814588,92.82504105502389,92.70818925517773,92.71146130439496,95.52481145539622,79.54775100669846,2.258613911533197,11.273980897136909,14.050063394724132
668,4.8-13.8,500000,1,89,300,1337,51.138186741871195,48.861813258128805,97.03257550978566,99.03382737432158,99.03382737432158,99.43831806570329,98.21612908290803,97.03257550978566,98.25178706680597,97.93380442377092,95.87698773430938,96.50120819739946,94.11951951885231,93.1463785966475,93.13133683648277,95.76454507514762,77.83308993908135,2.261774357906878,11.4344681963193,14.06972344891892
668,4.8-13.8,500000,1,88,300,1337,50.290482087402175,49.709517912597825,97.18924800475286,99.05729241511655,99.05729241511654,99.47513854896279,98.27558998808568,97.18924800475286,98.29800800691059,98.00305778468231,96.13735176171951,96.92046917221472,95.60700221442869,93.65067348604944,93.59177922695075,96.0264078226404,75.95370981637814,2.2654263049962386,11.610372720966183,14.092440960689164
668,4.8-13.8,500000,1,87,300,1337,49.35224848232127,50.64775151767873,97.37053306776677,99.08469688728147,99.08469688728148,99.51603199254933,98.34412890868381,97.37053306776677,98.35185713399426,98.08289405701159,96.43780958633093,97.33809823393341,97.3193796004457,94.23184908151921,94.0853239538849,96.30565860505416,73.8879554040597,2.26965195710165,11.803721338175892,14.118727294826183
668,4.8-13.8,500000,1,86,300,1337,48.34814898062848,51.65185101937152,97.58061747829615,99.11671275766837,99.11671275766838,99.56106091802404,98.42304128777917,97.58061747829615,98.41462805634184,98.17483098984101,96.78501775571688,97.73294201541688,99.2944773234466,94.90262653369878,94.5922528483243,96.59064418729047,71.61035181345606,2.274548905680361,12.01689842358792,14.149189534352942
668,4.8-13.8,500000,1,85,300,1337,49.13624710889177,50.86375289110823,97.81086713773547,99.15413680376012,99.15413680376012,99.61008604880733,98.51371332365869,97.82448959061361,98.48785418735946,98.28049792249526,97.08509586801674,98.07302660620103,98.42268398776588,95.4809029170896,95.0689002032706,96.85675036954083,69.09072810556732,2.280233426444139,12.252727889522513,14.184550990638973
668,4.8-13.8,500000,1,84,300,1337,51.39988156882611,48.60011843117389,98.02712321960554,99.19791661525737,99.1979166152574,99.66264841506968,98.61751771576803,98.10811613517747,98.57335869825705,98.4015183713716,97.25398236214413,98.31089431984452,95.7783184832463,95.80355901581227,95.4288201175888,97.05714119793271,66.29308733943807,2.2868446004993053,12.514578945173175,14.225676839600734
668,4.8-13.8,500000,1,83,300,1337,54.52935512561278,45.47064487438722,98.22946514277724,99.24918280131628,99.2491828013163,99.71779502931504,98.73555330141804,98.43866485297606,98.6733164038395,98.53921367838862,97.2984832604268,98.37694395509806,92.70790304997217,95.88348335966147,95.52740920012383,97.11525272177118,63.1741328401079,2.2945495038271617,12.80650403364905,14.273606403681528
668,4.8-13.8,500000,1,82,300,1337,58.64767199563157,41.35232800436843,98.41804346355038,99.30928913462189,99.3092891346219,99.7738213132617,98.86800623083748,98.82478717738765,98.79033091546533,98.69387010744919,97.2039465794565,98.16987824922742,89.13367885659802,95.69193185195766,95.19110403030196,96.93676013475687,59.68132167497661,2.3035497964379816,13.133421020937403,14.329594140721209
668,4.8-13.8,500000,1,81,300,1337,63.74871074969318,36.25128925030682,98.59303618976998,99.3798629390108,99.3798629390108,99.82788999598868,99.01253603823933,99.27698052098984,98.92753150554915,98.86287166561387,96.95684077090839,97.54292751332252,84.96145330408571,95.20226194997585,94.307007245867,96.45064042646857,55.750257644605924,2.3140901670712695,13.501357204397836,14.395162175543527
668,4.8-13.8,500000,1,80,300,1337,69.66694035683943,30.33305964316056,98.75466586008895,99.4628688344544,99.46286883445437,99.87546537725703,99.16003101194154,99.80805751428527,99.08869568575159,99.0357338970594,96.54253653940057,96.28385009172354,80.07645644468708,94.38562093015273,92.86090586635633,95.63496604360131,51.30114543297829,2.3264692708845938,13.917781194006348,14.472168339571363
668,4.8-13.8,500000,1,79,300,1337,76.25254301650648,23.74745698349352,98.9031875344996,99.53270551581339,99.53270551581338,99.90946916566861,99.28382944911473,100.0,99.22418558350746,99.18128270661015,95.93934557019962,94.0856653700049,74.33789386284646,93.19937889480588,90.87366328323237,94.49326775064914,46.233884202204514,2.341054067898436,14.392062137650024,14.562895365380111
668,4.8-13.8,500000,1,78,300,1337,83.05016814740398,16.949831852596027,98.82641761049916,99.56149967456734,99.56149967456734,99.9190119553385,99.32262579522911,100.0,99.27995353056896,99.22687870363022,95.12057660751337,90.50340843137725,67.57166001484964,91.59109167180912,88.34262036770497,93.02209754471076,40.42114624108112,2.3582988820396134,14.936117539533072,14.67016944647762
668,4.8-13.8,500000,1,77,300,1337,89.45613306937898,10.543866930621027,97.94813527120289,99.54819236093363,99.54819236093363,99.88746960075649,99.20154006847466,100.0,99.25389519234854,99.08399926776471,94.05318463291108,84.88947265995141,59.56038368794167,89.49585824266899,85.226390553964,91.19801093851228,33.69839736210733,2.3787711457467893,15.565347322050574,14.79752038567558
668,4.8-13.8,500000,1,76,300,1337,94.66595542809111,5.334044571908884,96.90067564731993,99.49323442992768,99.49323442992768,99.78953270770758,98.90803050994616,100.0,99.14681990965866,98.73997929793113,92.69596536041173,76.29552750186919,50.02947930947714,86.83279151423304,81.44562881061351,88.97556955749775,25.849143475614284,2.4031868361043265,16.30001470362866,14.94940203113861
668,4.8-13.8,500000,1,75,300,1337,98.15880373394774,1.8411962660522685,95.64481022096021,99.39232393336646,99.39232393336644,99.58661658757599,98.46963607246418,100.0,98.9503143281172,98.22849507399057,90.99708613682266,63.321022573789975,38.62699526638331,83.50019627627444,76.8827763789471,86.28645854318745,16.582479744472607,2.4324603476379423,17.167347532681045,15.131502517960769
668,4.8-13.8,500000,1,74,300,1337,99.78430782861314,0.21569217138686206,94.12970582211496,99.23789055684105,99.23789055684105,99.21959443873509,97.89729486589626,99.12970582211496,98.64961532462193,97.56229253429221,88.89061517752025,43.8737902504358,24.893413105232426,79.36879757386004,71.37660882600495,83.03617156680322,5.4977468968886285,2.467776572739218,18.204846354147445,15.351192655793332
668,4.8-13.8,475000,1,86,300,1337,49.242178096901824,50.757821903098176,97.39278948048141,99.08807104814575,99.08807104814576,99.52091851463214,98.35250960607412,97.39278948048141,98.35848036306186,98.09265714256307,96.47465217117076,97.38443196571366,97.52944527903276,94.30307446719992,94.14259693758876,96.33795206681975,73.6394509779675,2.270170741471873,11.826980631182312,14.121954474669804
668,4.8-13.8,475000,1,85,300,1337,48.223011535722335,51.776988464277665,97.60881194074177,99.1210201309646,99.12102013096461,99.56690277474664,98.43357033936559,97.60881194074177,98.42306492917739,98.18709965325964,96.83155246465076,97.778706385992,99.55935809215556,94.99248090254585,94.65403110769219,96.62523141225644,71.31083034258884,2.275206102625402,12.04493276391001,14.153277731407558
668,4.8-13.8,475000,1,84,300,1337,49.38533905658166,50.61466094341834,97.83996294158425,99.15960053519262,99.15960053519262,99.6169284540927,98.52681209542355,97.86002084552126,98.49853510699535,98.29576610910071,97.12211034761356,98.11203364074005,98.09029289965625,95.55210859628842,95.1263716619987,96.88872685914082,68.73092262953831,2.2810616398645513,12.286404637755432,14.189703022600582
668,4.8-13.8,475000,1,83,300,1337,51.79605171839907,48.20394828160093,98.05684885723197,99.2048119052964,99.2048119052964,99.67046772681621,98.6336335981345,98.15271616353135,98.58681416348222,98.4203128818703,97.26877768442534,98.33294400198574,95.36272247842462,95.83144436005242,95.46317057998478,97.07641241998635,65.86171428711894,2.287884201890516,12.554954210824347,14.232143843712047
668,4.8-13.8,475000,1,82,300,1337,55.10982256797187,44.89017743202813,98.25954395332103,99.25784970023363,99.25784970023362,99.72644753818125,98.75508840743413,98.49448508198219,98.6902015952891,98.56201312096638,97.28771448801568,98.36574769949456,92.18963904056787,95.86148309716228,95.50769542994396,97.10531995984533,62.65734092601634,2.2958506417383764,12.854874256836723,14.281700336887418
668,4.8-13.8,475000,1,81,300,1337,59.43573318288149,40.56426681711851,98.44819587805966,99.3201488080866,99.32014880808659,99.782963095615,98.89111887650887,98.89451002274892,98.81145695474869,98.72087688793751,97.16675380706869,98.09994851184314,88.48852213516491,95.61827445573752,95.08415846847602,96.87878490289891,59.061952621557836,2.3051749964594173,13.191392166639377,14.339703953298594
668,4.8-13.8,475000,1,80,300,1337,64.74353334408222,35.25646665591778,98.62298226210547,99.39343848062425,99.39343848062425,99.83685206375259,99.03858921523685,99.36396501413505,98.95390545996966,98.89337209540847,96.89039500524117,97.37490401590011,84.1591226194723,95.0713347948089,94.09320046098343,96.33128810503828,55.006839671019996,2.316117726322353,13.5709389689796,14.407774927049582
668,4.8-13.8,475000,1,79,300,1337,70.84298750270294,29.157012497297057,98.78412812124284,99.47981209536107,99.47981209536105,99.88305941855926,99.18604420077041,99.9165314075439,99.12157215067384,99.06627762068297,96.43970338422865,95.95744306333177,79.07890568026245,94.18343749246765,92.53206355542443,95.44729944152218,50.406500119203216,2.328997735876744,14.001517398697505,14.487897054093866
668,4.8-13.8,475000,1,78,300,1337,77.59109730422018,22.408902695779815,98.9318941824615,99.54167586767508,99.54167586767507,99.9136847438017,99.30070249411415,100.0,99.24158128449871,99.20115677718076,95.79143617180516,93.50893046961922,73.09702603953401,92.90890101013434,90.42068649156307,94.2310185218397,45.15316224723451,2.344208212714652,14.493214575875779,14.582516219744676
668,4.8-13.8,475000,1,77,300,1337,84.4447523089162,15.55524769108381,98.6574336734249,99.56091038751161,99.56091038751158,99.91654236688913,99.31237567882377,100.0,99.27878030217997,99.21472609599157,94.9169074112646,89.5363049802116,66.02621449654221,91.19136696800844,87.74896117043733,92.67540610728143,39.108999593813095,2.3622378018690076,15.05893065725547,14.694672117353388
668,4.8-13.8,475000,1,76,300,1337,90.71216745999229,9.287832540007706,97.73670797942921,99.54023792916519,99.54023792916522,99.87296400847391,99.15163725600536,100.0,99.23838713219284,99.02534217568592,93.78048617477259,83.31837545866253,57.6316056604712,88.96086269079721,84.46615195931646,90.75173671279852,32.09481005392952,2.3836993961264485,15.715438439737328,14.828177342982764
668,4.8-13.8,475000,1,75,300,1337,95.62557753364912,4.3744224663508735,96.63540833425617,99.47608961033949,99.47608961033949,99.75440440497066,98.82041705720377,100.0,99.11341802294686,98.63760987039937,92.33757424202818,73.79314447285786,47.61493378561683,86.12984888246484,80.48222629040902,88.40826427479534,23.87311433507267,2.409370066875295,16.484965295824665,14.987865791532855
668,4.8-13.8,475000,1,74,300,1337,98.7093649929121,1.2906350070879025,95.31072148058213,99.36021587797991,99.36021587797991,99.51711800171243,98.34598781372634,100.0,98.88780503332626,98.08447138589464,90.53181542916766,59.3821846957142,35.59143851987034,82.58777072024361,75.6665695321179,85.56890471450755,14.122139487517458,2.4402477668864027,17.397628239676493,15.179945385315591
668,4.8-13.8,475000,1,73,300,1337,99.9363298660401,0.0636701339599001,93.70680461955433,99.18949057420792,99.18949057420794,99.09365240753462,97.73397033987855,98.70680461955433,98.55538791183497,97.37233844694843,88.29112831139494,37.710077923196735,21.054772402263936,78.193319380743,69.84080966254794,82.12895666963414,2.3943002118583507,2.477634160161322,18.495319956215763,15.412513330164622
668,4.8-13.8,450000,1,85,300,1337,49.16760960844331,50.83239039155669,97.40807284931908,99.09038745763753,99.09038745763755,99.52425556971627,98.35825745227777,97.40807284931908,98.36302687918044,98.09935325681268,96.49994954893819,97.41562457384438,97.67379447051323,94.35197852013542,94.18146688895439,96.35985389401955,73.46888090345395,2.2705269881401478,11.842945495082827,14.124170563151267
668,4.8-13.8,450000,1,84,300,1337,48.13465197213135,51.86534802786865,97.62913744777646,99.12412508983806,99.12412508983805,99.57108319965144,98.44114856857209,97.62913744777646,98.42914585000992,98.19593027063297,96.86509376800113,97.81063660926247,99.7504031167506,95.05724245090383,94.69754793348294,96.64957469669264,71.09525360877454,2.2756798786782477,12.065110120490747,14.156224929927586
668,4.8-13.8,450000,1,83,300,1337,49.59529573307749,50.40470426692251,97.86178584105937,99.16369934711156,99.16369934711156,99.6220099326509,98.53661570050669,97.8866754290392,98.50654657802335,98.3071939917024,97.13675262718671,98.13953364612621,97.84085808456472,95.5800895348536,95.16726373109853,96.91146928865236,68.46168171261614,2.2816829431042605,12.311604806116563,14.193567937210684
668,4.8-13.8,450000,1,82,300,1337,52.119009635380706,47.880990364619294,98.07989574091503,99.21016003989288,99.21016003989287,99.67644756618962,98.64608770282807,98.18730728128193,98.59724880445872,98.43483819873751,97.27228100847738,98.34717050883206,95.0403164650955,95.83761796354855,95.48532796115386,97.08891396641833,65.52820799526148,2.2886905012464647,12.586169431751314,14.23715955578588
668,4.8-13.8,450000,1,81,300,1337,55.580772595321754,44.419227404678246,98.28353300953736,99.26476551963371,99.26476551963371,99.73321384192778,98.77058121754301,98.53902620833979,98.70367295473035,98.58009724691348,97.27664184910857,98.35218262278417,91.77602928006604,95.83911184566774,95.48451321525194,97.09333117133112,62.24647992530497,2.2968888701574266,12.893329653992954,14.28815880020927
668,4.8-13.8,450000,1,80,300,1337,60.08193392104578,39.91806607895422,98.47283899933905,99.32902983206299,99.32902983206299,99.79021716227075,98.90980753699517,98.95153189328026,98.82873076808129,98.74271930538545,97.1363251635693,98.0353677167354,87.96083325683504,95.55799820340829,94.98759273617031,96.82618468020769,58.55742467206051,2.306504143953752,13.238614518336776,14.347972124525638
668,4.8-13.8,450000,1,79,300,1337,65.56946236853037,34.43053763146964,98.6479874712472,99.40478231180724,99.40478231180724,99.84398582990453,99.05984335506321,99.43666170784746,98.97593987053537,98.91826407053237,96.8348707867315,97.22276971352534,83.48853583000839,94.96190878145967,93.9062008184825,96.22647735643834,54.38810272901572,2.3178122450639154,13.628850950887859,14.418315947637883
668,4.8-13.8,450000,1,78,300,1337,71.83128436498346,28.168715635016543,98.80920235419711,99.49366585286376,99.49366585286377,99.88896233863346,99.20685361261614,100.0,99.14845058256748,99.0907260225028,96.35212798000265,95.66086901618348,78.22893235003504,94.01122907486467,92.24545817968314,95.28325503920672,49.64737868103454,2.3311520593493293,14.072568961985432,14.501298362395387
668,4.8-13.8,450000,1,77,300,1337,78.71775678001457,21.282243219985435,98.95674644723293,99.54625572991593,99.54625572991596,99.916439134945,99.31195053581723,100.0,99.2504622968621,99.21440586757625,95.66329993689624,92.97987242182921,72.02118207568421,92.6572269508168,90.02331502156244,94.00052129180635,44.21985258342701,2.346942827934582,14.580569651507984,14.599527324211891
668,4.8-13.8,450000,1,76,300,1337,85.60889386645576,14.391106133544247,98.50857867836883,99.56038385656939,99.56038385656939,99.91294078136171,99.29769529191765,100.0,99.2777250834358,99.19735913694815,94.73769616028483,88.63880620220763,64.66483015566327,90.83961075051977,87.22276560911673,92.3677427862601,37.95717249322733,2.36570752746472,15.166738330730547,14.716256091636518
668,4.8-13.8,450000,1,75,300,1337,91.74409386662379,8.255906133376218,97.54770867667466,99.53312315110828,99.53312315110828,99.85773912818296,99.10223859661689,100.0,99.22450737150106,98.9673613862447,93.53707191814868,81.84229976304572,55.907349948376215,88.48328173559207,83.7844177978797,90.35124153212672,30.665296596554526,2.3881048627894392,15.849236750232485,14.855582241882175
668,4.8-13.8,450000,1,74,300,1337,96.38544409786059,3.614555902139422,96.39499486088584,99.45669242754948,99.45669242754951,99.71898733911931,98.73822725852797,100.0,99.07565917288515,98.54166025954284,92.0133757763561,71.4123776031114,45.426358165447645,85.49393267532275,79.60793644263113,87.89318147686835,22.085293863782567,2.414973968724829,16.652300102848116,15.022725745171552
668,4.8-13.8,450000,1,73,300,1337,99.10593153117671,0.8940684688232878,95.00394969784098,99.32886593969921,99.32886593969923,99.44760777671611,98.23094239347424,100.0,98.82677747444495,97.95052595259932,90.10561372920795,55.58681127935918,32.80333679406945,81.7519260727252,74.54967147070245,84.90973065167209,11.863457586035011,2.447398443329731,17.60903430990635,15.224427293813058
668,4.8-13.8,450000,1,72,300,1337,100.0,0.0,93.31354286633122,99.14459466035345,99.14459466035343,98.96743341032935,97.58132658171203,98.31354286633122,98.46796861839762,97.19484578785604,87.73534146843313,31.693463815647682,17.48315982246406,77.10350339706638,68.41369508892309,81.28576212463356,-0.4970324874860097,2.4868008688126433,18.76594030487765,15.469536284381974
668,4.8-13.8,425000,1,84,300,1337,49.13417985125862,50.86582014874138,97.41510345097132,99.09144955379374,99.09144955379372,99.52578281077126,98.36089474235261,97.41510345097132,98.36511213443237,98.10242574865117,96.5115924882801,97.42979992067112,97.74044904602331,94.37449137864546,94.19921902885248,96.36985075533939,73.38941919651681,2.270690867481226,11.850382880217188,14.125190000390841
668,4.8-13.8,425000,1,83,300,1337,48.08829391135993,51.91170608864007,97.64008506281934,99.12579425887779,99.12579425887778,99.5733215119936,98.44522134029084,97.64008506281934,98.43241522653511,98.20067628063394,96.883163722368,97.82745696832468,99.85355429833632,95.09213569641597,94.72061459989965,96.66246977291902,70.9783319249815,2.2759350613821403,12.076053650732486,14.157812334108804
668,4.8-13.8,425000,1,82,300,1337,49.723768900023636,50.276231099976364,97.87487717263546,99.16615622971197,99.16615622971197,99.62503595328322,98.54248507345196,97.90267198266554,98.51134885417204,98.31403612141195,97.14516658109984,98.1552961195296,97.69090605834042,95.59616063779194,95.190845973618,96.92458063477126,68.29950347657629,2.282055813705879,12.326784218292971,14.195887437486503
668,4.8-13.8,425000,1,81,300,1337,52.33147736964666,47.66852263035334,98.0948607428259,99.21363220455278,99.21363220455278,99.68029115976364,98.65415352964692,98.20978346304025,98.60402301985198,98.44424606797385,97.27452325705664,98.35504387668217,94.8305642691059,95.84156371095477,95.4975577083079,97.09585582334526,65.31116170118989,2.2892144083085784,12.606484334906785,14.240418602140837
668,4.8-13.8,425000,1,80,300,1337,55.9090126330144,44.0909873669856,98.30008975040533,99.26953982439602,99.269539824396,99.73781424730755,98.78122723325542,98.56979408480373,98.71297216355616,98.59252526999336,97.26895495196476,98.34037722061287,91.49004331356814,95.82358264137517,95.4646402675053,97.08293767907091,61.96261728816278,2.297606051925176,12.919898372927623,14.292620142296542
668,4.8-13.8,425000,1,79,300,1337,60.55203374044603,39.44796625955397,98.49069556509242,99.335468318327,99.335468318327,99.7953517443565,98.92323180050141,98.99289306111835,98.84125258296984,98.7584119076226,97.11421668670766,97.98431594730151,87.57777990274417,95.5142009067165,94.91264252602028,96.78521270021372,58.19175207216976,2.30746824934143,13.272840412334023,14.353969493862161
668,4.8-13.8,425000,1,78,300,1337,66.19002302489935,33.809976975100646,98.66684421600017,99.41334277449775,99.41334277449776,99.84915542563958,99.0755508142184,99.49155020288809,98.99256599998162,98.93666608360101,96.7929201724978,97.10077648220243,82.98190703987063,94.87922753529693,93.76036598142886,96.14448973732866,53.92160377525704,2.3190916647843003,13.672513898962015,14.426274779418772
668,4.8-13.8,425000,1,77,300,1337,72.61499226518394,27.385007734816057,98.82798474515899,99.50027233291718,99.50027233291716,99.89320756730065,99.22216328756147,100.0,99.16127675803803,99.10872186373982,96.28373289649709,95.41737803027054,77.56484323014374,93.8767276023642,92.01790095783927,95.15272085653237,49.05564173800959,2.332834375237524,14.127953822355822,14.511763473213303
668,4.8-13.8,425000,1,76,300,1337,79.59955474573407,20.40044525426593,98.97413935646048,99.54992845817877,99.54992845817878,99.91804619941416,99.318599031274,100.0,99.2575807793209,99.2222334254732,95.56033999520479,92.53498094962374,71.1560622395279,92.4549891415023,89.70107763422597,93.81333679434586,43.47110473079632,2.3491408312892204,14.650650277298542,14.613200350095946
668,4.8-13.8,425000,1,75,300,1337,86.52436881530656,13.475631184693441,98.38588353008588,99.5599410973771,99.5599410973771,99.9089687381687,99.28185278815286,100.0,99.27683383848225,99.17864259105275,94.59008176933128,87.86680159889193,63.542233864573824,90.54985665814988,86.7869563131132,92.11269448378789,37.00939858132699,2.368567481853934,15.255447218002244,14.734046888137547
668,4.8-13.8,425000,1,74,300,1337,92.55099422126196,7.4490057787380355,97.38840885533016,99.52473697836511,99.52473697836511,99.84325518756125,99.05764446540132,100.0,99.20817356402868,98.91507906582163,93.3321298527673,80.54551377633545,54.45344463199267,88.08116461080124,83.20837071164289,90.01263557426559,29.461906287071898,2.3918180513680505,15.961870590399814,14.878680715977127
668,4.8-13.8,425000,1,73,300,1337,96.96138583544385,3.038614164556147,96.18824548046375,99.43892740566426,99.43892740566427,99.68581709747306,98.66583522195499,100.0,99.04108056663267,98.45720268390835,91.73499596858689,69.27902881595904,43.54335511106101,84.94787005677058,78.85525357263268,87.44957350448072,20.54840474290755,2.4197931796413186,16.796148463792594,15.052704405332756
668,4.8-13.8,425000,1,72,300,1337,99.38061717515237,0.6193828248476326,94.73523100428189,99.301447531728,99.30144753172802,99.38226325120884,98.1292320699486,99.73523100428189,98.7733948919425,97.83214425356695,89.7330341494389,52.121641311832235,30.359571628599298,81.0212254423032,73.5711967457175,84.33210541105196,9.883104800543649,2.453662123824545,17.794389582720417,15.263391504379127
668,4.8-13.8,400000,1,83,300,1337,49.14826598512174,50.85173401487826,97.41250944886559,99.09104773843634,99.09104773843634,99.52521128533941,98.35990731688906,97.41250944886559,98.36432549592116,98.10127556011507,96.5073157614399,97.42457382672242,97.71652725255113,94.36623864457208,94.19267726267864,96.3661619633537,73.41568373300233,2.270630402761865,11.847924595834085,14.12481387008551
668,4.8-13.8,400000,1,82,300,1337,48.09011361215513,51.90988638784487,97.64002754179894,99.12577700715013,99.12577700715015,99.57330278243836,98.44518721624424,97.64002754179894,98.43238321101175,98.20063667110783,96.88308541507938,97.82734420043653,99.8536100748237,95.09199822653108,94.72046774416332,96.66238315522122,70.9764176516361,2.2759337205997454,12.076232821161502,14.157803993560847
668,4.8-13.8,400000,1,81,300,1337,49.753337931162875,50.246662068837125,97.87765448113431,99.16667163306309,99.16667163306312,99.62567206059435,98.54372189795889,97.9060780145227,98.51235771439914,98.31547809675097,97.14691144459313,98.15853959443672,97.65840665248373,95.59950379985443,95.19571847920311,96.92728552258373,68.26276513261494,2.2821352063786624,12.330222820655935,14.196381312105792
668,4.8-13.8,400000,1,80,300,1337,52.41004796436853,47.58995203563147,98.10021250951293,99.21487042528086,99.21487042528086,99.68165677347707,98.65703094964466,98.21784632970305,98.60643994781157,98.4476025000877,97.27526593708791,98.35754687612739,94.75474873923925,95.8428697384671,95.5014378548603,97.09806616757822,65.23133413052619,2.2894023491621867,12.613955963824045,14.241587717806942
668,4.8-13.8,400000,1,79,300,1337,56.06359174519252,43.93640825480748,98.3077400726184,99.27174472229353,99.27174472229355,99.73992088958184,98.78613348098997,98.58405030530517,98.71726763077444,98.59825326728178,97.26532259580652,98.33415352491404,91.356941796794,95.81625891538155,95.45425530357592,97.07747320854283,61.82933591879493,2.2979383563477005,12.932373122255724,14.29468729426925
